Date,Truck_ID,Operator_ID,Route,Distance_km,Fuel_Litres,Idle_Minutes,Load_Tonnes,Trip_Hours,Avg_Speed_kmh,Fuel_Efficiency_km_per_L,Expected_Anomaly
2025-06-13,TR021,OP044,East Pit,50.71,33.95,57.3,81.6,2.7,18.8,1.494,0
2025-08-12,TR020,OP016,Stockpile,18.14,11.63,77.7,126.3,0.48,37.9,1.56,0
2025-01-20,TR017,OP010,East Pit,72.33,41.59,50.9,159.5,2.66,27.2,1.739,0
2025-09-16,TR017,OP037,South Pit,91.76,34.94,72.7,112.8,2.73,33.6,2.626,0
2025-01-31,TR017,OP038,Crusher,19.84,10.15,60.5,104.3,1.03,19.3,1.955,0
2025-06-07,TR023,OP026,West Pit,41.7,20.63,51.9,189.0,1.68,24.8,2.021,0
2025-04-25,TR009,OP037,Stockpile,61.25,35.9,70.8,194.3,2.03,30.2,1.706,0
2025-10-05,TR005,OP003,Stockpile,33.89,14.69,31.0,214.3,1.66,20.4,2.307,0
2025-01-02,TR003,OP010,West Pit,8.36,8.7,60.6,60.5,0.44,19.2,0.961,0
2025-07-27,TR027,OP047,South Pit,111.24,37.97,45.7,95.3,4.25,26.2,2.93,0
2025-05-07,TR012,OP047,South Pit,20.45,12.4,30.6,145.7,0.79,26.0,1.649,0
2025-01-26,TR024,OP043,Crusher,113.23,37.78,33.0,54.5,4.77,23.7,2.997,0
2025-09-28,TR020,OP045,Stockpile,33.13,15.19,36.2,147.4,1.06,31.2,2.181,0
2025-03-01,TR016,OP041,East Pit,38.47,19.42,47.3,211.8,1.64,23.5,1.981,0
2025-06-26,TR024,OP001,South Pit,28.43,17.15,30.4,73.3,0.83,34.2,1.658,0
2025-02-02,TR025,OP016,Crusher,27.79,8.83,7.3,87.2,0.76,36.6,3.147,0
2025-04-01,TR011,OP016,Crusher,9.63,15.59,89.6,92.0,0.31,31.5,0.618,0
2025-01-19,TR019,OP030,West Pit,88.56,48.27,54.5,233.7,4.63,19.1,1.835,0
2025-07-25,TR010,OP047,Crusher,59.78,21.14,45.5,95.5,2.02,29.6,2.828,0
2025-05-13,TR018,OP041,East Pit,72.9,31.14,60.2,52.2,2.0,36.4,2.341,0
2025-05-10,TR014,OP024,South Pit,36.04,21.69,85.6,47.9,1.38,26.2,1.662,0
2025-04-24,TR021,OP002,South Pit,109.42,48.75,87.2,92.0,4.74,23.1,2.245,0
2025-05-23,TR015,OP009,North Pit,39.82,15.69,30.6,199.4,1.08,36.7,2.538,0
2025-01-09,TR024,OP011,Stockpile,72.57,41.78,68.0,208.3,3.15,23.1,1.737,0
2025-03-31,TR018,OP003,East Pit,34.99,14.91,15.3,40.1,1.79,19.5,2.347,0
2025-05-10,TR019,OP043,East Pit,21.51,10.4,8.6,224.3,0.96,22.5,2.068,0
2025-05-25,TR022,OP044,Stockpile,22.34,17.43,86.4,134.8,1.07,20.8,1.282,0
2025-05-11,TR008,OP014,South Pit,96.21,47.14,51.0,208.2,3.52,27.3,2.041,0
2025-08-20,TR004,OP030,West Pit,14.56,11.22,59.5,169.7,0.41,35.3,1.298,0
2025-09-07,TR028,OP036,West Pit,32.35,17.69,75.2,227.9,0.88,36.7,1.829,0
2025-04-06,TR006,OP038,Stockpile,13.09,7.07,26.1,41.7,0.45,28.9,1.851,0
2025-01-19,TR004,OP022,Stockpile,59.23,57.23,26.7,172.2,1.79,33.2,1.035,1
2025-03-20,TR010,OP006,North Pit,70.32,30.42,79.8,96.6,2.81,25.0,2.312,0
2025-04-14,TR018,OP003,North Pit,22.24,12.04,23.8,106.7,0.62,35.7,1.847,0
2025-09-07,TR012,OP024,South Pit,115.22,38.67,51.1,79.7,3.33,34.6,2.98,0
2025-11-29,TR026,OP048,East Pit,100.02,51.48,70.8,84.0,5.3,18.9,1.943,0
2025-07-15,TR027,OP047,South Pit,104.81,54.15,7.5,235.3,3.08,34.0,1.936,0
2025-04-29,TR010,OP013,South Pit,78.87,27.84,7.3,84.0,3.38,23.4,2.833,0
2025-07-20,TR023,OP023,South Pit,9.65,7.97,54.7,93.8,0.49,19.8,1.211,0
2025-11-30,TR020,OP046,Crusher,108.85,58.81,54.6,54.7,3.13,34.8,1.851,0
2025-10-07,TR024,OP008,South Pit,34.84,16.64,43.7,135.2,1.14,30.5,2.094,0
2025-05-09,TR005,OP046,South Pit,96.18,44.28,77.3,119.6,3.31,29.1,2.172,0
2025-06-15,TR015,OP022,East Pit,56.15,20.96,48.0,164.1,2.11,26.6,2.679,0
2025-07-27,TR015,OP036,East Pit,94.84,50.33,28.6,117.6,5.21,18.2,1.884,0
2025-01-29,TR004,OP013,Crusher,11.6,5.7,22.8,226.5,0.38,30.9,2.035,0
2025-05-16,TR008,OP028,North Pit,75.52,31.94,19.5,177.5,4.14,18.2,2.364,0
2025-06-17,TR029,OP020,South Pit,26.97,15.05,31.8,179.6,0.73,37.2,1.792,0
2025-10-25,TR012,OP020,North Pit,104.86,50.53,62.8,187.0,5.45,19.2,2.075,0
2025-05-29,TR018,OP021,Crusher,118.15,147.19,87.8,210.1,5.52,21.4,0.803,1
2025-09-13,TR011,OP012,East Pit,59.12,20.22,11.9,104.8,1.96,30.2,2.924,0
2025-07-27,TR008,OP011,East Pit,103.59,37.29,52.9,95.8,4.47,23.2,2.778,0
2025-11-07,TR024,OP005,South Pit,75.66,35.25,83.0,79.8,2.81,26.9,2.146,0
2025-04-24,TR011,OP015,North Pit,44.74,22.99,51.0,45.8,2.06,21.7,1.946,0
2025-01-03,TR016,OP044,North Pit,47.41,26.0,73.0,188.3,1.37,34.5,1.823,0
2025-04-07,TR028,OP022,South Pit,36.62,19.28,28.4,109.8,2.02,18.1,1.899,0
2025-03-13,TR027,OP047,Stockpile,20.62,11.6,39.0,217.9,0.73,28.1,1.778,0
2025-07-22,TR028,OP011,West Pit,30.43,15.98,14.1,225.9,0.85,35.8,1.904,0
2025-06-09,TR008,OP025,North Pit,40.0,23.39,63.2,76.5,1.19,33.5,1.71,0
2025-12-26,TR011,OP011,East Pit,69.62,22.97,5.6,64.4,2.78,25.0,3.031,0
2025-08-31,TR022,OP031,Crusher,74.79,34.76,49.2,41.9,2.86,26.1,2.152,0
2025-10-15,TR019,OP017,Crusher,28.2,17.78,21.9,179.0,0.76,37.0,1.586,0
2025-08-15,TR002,OP036,Stockpile,54.42,21.32,9.0,63.7,2.33,23.4,2.553,0
2025-04-05,TR016,OP036,Stockpile,86.28,47.02,73.5,99.7,3.49,24.7,1.835,0
2025-11-18,TR010,OP041,North Pit,114.76,48.1,59.0,79.8,3.93,29.2,2.386,0
2025-08-22,TR022,OP048,East Pit,45.8,23.02,13.3,149.5,1.45,31.6,1.99,0
2025-10-15,TR021,OP041,North Pit,66.81,25.95,32.4,142.7,2.06,32.4,2.575,0
2025-03-07,TR029,OP039,East Pit,99.14,32.64,6.6,84.2,4.21,23.5,3.037,0
2025-04-18,TR003,OP014,South Pit,67.03,38.45,37.2,117.1,3.17,21.2,1.743,0
2025-09-04,TR016,OP029,East Pit,60.48,20.07,8.1,70.1,2.26,26.8,3.013,0
2025-08-21,TR014,OP021,West Pit,33.85,16.93,26.5,208.0,0.94,35.9,1.999,0
2025-05-28,TR021,OP014,Crusher,105.78,58.57,18.8,230.0,5.77,18.3,1.806,0
2025-10-12,TR009,OP037,East Pit,79.89,38.08,37.9,172.6,3.91,20.4,2.098,0
2025-04-14,TR001,OP004,North Pit,31.18,15.79,51.5,85.9,1.19,26.2,1.975,0
2025-12-05,TR029,OP011,South Pit,73.66,24.47,16.5,191.9,2.18,33.8,3.01,0
2025-09-14,TR010,OP049,North Pit,26.92,14.77,47.6,95.8,1.36,19.7,1.823,0
2025-12-13,TR020,OP040,South Pit,64.38,32.5,11.8,135.1,2.01,32.1,1.981,0
2025-02-04,TR005,OP039,Stockpile,9.13,10.16,52.5,212.9,0.28,32.9,0.899,0
2025-02-22,TR025,OP045,Crusher,119.99,41.89,30.1,176.0,5.83,20.6,2.864,0
2025-02-06,TR003,OP049,Stockpile,111.6,37.07,5.6,144.4,3.63,30.7,3.011,0
2025-07-26,TR008,OP014,West Pit,17.9,11.61,81.8,169.6,0.99,18.1,1.542,0
2025-12-06,TR008,OP007,East Pit,58.67,34.88,30.3,98.4,1.82,32.3,1.682,1
2025-09-23,TR029,OP022,Stockpile,63.05,24.94,66.4,71.4,2.03,31.1,2.528,0
2025-06-12,TR013,OP012,Crusher,10.88,7.91,35.5,206.2,0.43,25.4,1.375,0
2025-05-12,TR012,OP033,South Pit,87.76,38.61,50.1,202.1,4.65,18.9,2.273,0
2025-01-10,TR020,OP034,East Pit,71.94,37.23,40.7,57.8,2.43,29.6,1.932,0
2025-10-06,TR003,OP050,South Pit,109.4,60.03,10.7,183.6,4.03,27.1,1.822,0
2025-02-28,TR010,OP044,North Pit,9.62,4.89,14.9,116.3,0.43,22.2,1.967,0
2025-12-22,TR009,OP042,South Pit,75.33,39.92,33.5,195.2,3.49,21.6,1.887,0
2025-12-30,TR011,OP030,Stockpile,27.91,9.02,6.0,111.9,0.85,32.8,3.094,0
2025-09-08,TR027,OP015,Crusher,80.35,38.53,63.0,213.3,3.4,23.6,2.085,0
2025-04-11,TR021,OP012,Crusher,70.17,24.3,27.9,119.7,2.42,29.0,2.888,0
2025-12-07,TR026,OP007,Stockpile,26.33,13.79,21.1,113.0,0.73,36.0,1.909,0
2025-03-23,TR015,OP030,West Pit,101.7,43.67,44.8,94.6,3.94,25.8,2.329,0
2025-10-27,TR029,OP020,Crusher,43.47,32.62,84.4,51.2,2.05,21.2,1.333,0
2025-10-17,TR029,OP029,Crusher,105.91,52.72,15.2,144.0,2.81,37.7,2.009,0
2025-02-26,TR002,OP033,East Pit,103.09,51.33,42.5,55.1,5.54,18.6,2.008,0
2025-09-18,TR010,OP020,East Pit,69.88,31.19,42.2,196.9,2.68,26.1,2.24,0
2025-05-12,TR019,OP038,East Pit,52.02,29.54,61.3,155.8,2.33,22.3,1.761,0
2025-11-29,TR004,OP034,East Pit,114.37,57.94,23.9,63.4,4.23,27.0,1.974,0
2025-06-03,TR008,OP034,Crusher,85.7,37.23,36.0,56.5,3.81,22.5,2.302,0
2025-09-23,TR029,OP014,North Pit,102.0,40.35,70.7,204.9,3.84,26.6,2.528,0
2025-03-12,TR003,OP013,West Pit,83.13,35.78,84.0,129.9,2.44,34.1,2.323,0
2025-01-04,TR023,OP007,Stockpile,116.99,41.96,29.7,50.4,3.29,35.5,2.788,0
2025-09-03,TR028,OP033,Stockpile,104.99,36.1,76.4,58.1,3.31,31.7,2.908,0
2025-04-11,TR030,OP033,East Pit,13.08,10.81,39.5,134.7,0.47,28.1,1.21,0
2025-12-17,TR008,OP037,North Pit,75.7,47.4,66.1,198.1,2.5,30.3,1.597,0
2025-03-15,TR025,OP021,East Pit,41.96,28.78,73.1,43.1,1.24,33.9,1.458,0
2025-02-11,TR007,OP037,Stockpile,68.79,34.88,67.1,201.1,2.02,34.1,1.972,0
2025-01-29,TR019,OP045,Stockpile,94.7,40.95,10.0,239.4,4.14,22.9,2.313,0
2025-11-24,TR028,OP016,Crusher,78.37,34.31,33.1,140.4,2.64,29.7,2.284,0
2025-04-29,TR020,OP043,North Pit,118.93,51.43,16.5,154.7,3.38,35.2,2.312,0
2025-05-15,TR020,OP016,North Pit,69.9,26.59,13.0,205.4,2.67,26.1,2.629,0
2025-05-26,TR024,OP019,North Pit,13.86,11.93,76.9,105.1,0.55,25.4,1.162,0
2025-06-12,TR015,OP035,Crusher,116.61,40.95,49.7,56.3,3.52,33.1,2.848,0
2025-10-07,TR011,OP004,East Pit,108.54,40.52,43.4,59.6,3.37,32.2,2.679,0
2025-06-28,TR023,OP026,East Pit,116.17,63.09,61.6,126.1,3.68,31.5,1.841,0
2025-03-29,TR021,OP001,North Pit,25.36,19.04,54.0,220.3,0.69,36.5,1.332,0
2025-11-26,TR026,OP042,Crusher,15.99,11.69,51.8,182.9,0.49,32.9,1.368,0
2025-06-04,TR029,OP011,Stockpile,74.44,26.64,26.2,192.4,2.9,25.6,2.794,0
2025-09-21,TR029,OP032,North Pit,93.11,37.31,30.2,131.7,2.97,31.3,2.496,0
2025-07-11,TR011,OP006,Stockpile,106.68,63.67,47.9,114.3,5.48,19.5,1.676,0
2025-01-29,TR005,OP020,East Pit,42.08,23.48,19.8,190.6,1.24,33.8,1.792,0
2025-06-04,TR004,OP020,West Pit,110.9,53.26,56.3,215.7,4.06,27.3,2.082,0
2025-05-29,TR016,OP035,Stockpile,105.23,41.53,52.4,169.7,5.26,20.0,2.534,0
2025-12-04,TR027,OP046,South Pit,118.27,53.97,31.6,225.2,3.39,34.9,2.191,0
2025-11-05,TR020,OP016,North Pit,102.56,45.63,20.1,214.9,3.7,27.7,2.248,0
2025-10-15,TR005,OP018,West Pit,95.55,38.29,89.4,142.1,4.47,21.4,2.495,0
2025-09-02,TR020,OP017,South Pit,107.35,51.01,73.9,123.2,3.41,31.5,2.104,0
2025-05-17,TR025,OP015,North Pit,90.36,44.4,37.0,105.4,4.88,18.5,2.035,0
2025-05-22,TR006,OP022,West Pit,86.03,30.38,45.8,99.2,3.54,24.3,2.832,0
2025-06-24,TR016,OP019,South Pit,38.64,15.33,11.0,130.3,1.17,33.0,2.521,0
2025-11-23,TR005,OP016,South Pit,98.45,50.82,7.3,105.4,3.62,27.2,1.937,0
2025-12-25,TR011,OP013,North Pit,74.12,43.3,36.6,207.5,2.08,35.6,1.712,0
2025-08-21,TR010,OP030,East Pit,26.75,11.24,21.0,111.1,1.07,24.9,2.38,0
2025-01-04,TR017,OP009,North Pit,50.91,19.35,24.0,161.6,1.75,29.1,2.631,0
2025-02-21,TR028,OP001,West Pit,106.11,36.01,73.6,223.9,3.44,30.8,2.947,0
2025-12-31,TR004,OP039,South Pit,55.94,32.13,33.8,57.1,1.9,29.5,1.741,0
2025-05-06,TR006,OP019,East Pit,30.81,18.37,39.6,93.8,1.01,30.5,1.677,0
2025-11-05,TR010,OP035,West Pit,116.7,41.45,47.0,233.0,5.98,19.5,2.815,0
2025-07-30,TR028,OP011,Crusher,10.91,6.51,6.7,211.4,0.45,24.3,1.676,0
2025-09-27,TR010,OP043,Crusher,77.0,36.01,67.9,154.2,2.15,35.8,2.138,0
2025-07-07,TR023,OP022,North Pit,39.9,20.91,79.0,192.9,1.67,23.9,1.908,0
2025-05-05,TR003,OP024,South Pit,100.85,52.9,76.4,211.2,2.8,36.0,1.906,0
2025-08-25,TR017,OP049,East Pit,119.23,53.53,58.9,63.3,3.77,31.6,2.227,0
2025-04-08,TR028,OP046,Stockpile,31.08,23.72,79.7,43.1,1.52,20.5,1.31,0
2025-05-17,TR025,OP034,East Pit,11.77,7.39,25.5,151.6,0.59,19.9,1.593,0
2025-08-01,TR025,OP022,Crusher,112.72,42.67,17.3,140.2,4.13,27.3,2.642,0
2025-06-06,TR014,OP027,West Pit,43.36,24.74,41.6,158.8,1.37,31.6,1.753,0
2025-06-02,TR007,OP001,West Pit,83.83,35.93,86.2,48.1,3.07,27.3,2.333,0
2025-12-17,TR014,OP019,North Pit,107.43,56.53,11.5,77.1,5.33,20.2,1.9,0
2025-12-18,TR012,OP009,Crusher,98.95,46.95,80.1,175.4,5.32,18.6,2.108,0
2025-07-21,TR016,OP019,South Pit,12.16,10.8,57.5,80.0,0.34,35.8,1.126,0
2025-07-09,TR027,OP024,East Pit,15.08,13.38,49.7,100.6,0.44,34.3,1.127,0
2025-12-10,TR011,OP025,South Pit,67.13,39.68,83.1,77.6,2.37,28.3,1.692,0
2025-12-30,TR008,OP006,East Pit,30.73,19.82,31.3,234.6,0.92,33.3,1.55,0
2025-10-18,TR004,OP006,East Pit,12.25,10.76,86.1,217.2,0.33,36.7,1.138,0
2025-04-21,TR021,OP009,Crusher,23.69,11.64,57.6,117.7,0.88,26.9,2.035,0
2025-05-21,TR004,OP006,Stockpile,115.32,39.56,33.5,209.1,3.63,31.8,2.915,0
2025-06-22,TR023,OP010,South Pit,15.09,9.87,75.3,157.6,0.64,23.6,1.529,0
2025-07-13,TR013,OP009,Crusher,112.48,52.5,81.2,127.7,6.15,18.3,2.142,0
2025-12-31,TR017,OP043,West Pit,92.22,30.58,30.0,221.3,4.21,21.9,3.016,0
2025-10-29,TR008,OP026,South Pit,45.05,18.04,44.6,178.1,1.95,23.1,2.497,0
2025-07-23,TR009,OP045,North Pit,99.82,89.7,75.7,116.3,2.94,34.0,1.113,1
2025-12-15,TR021,OP016,East Pit,22.29,17.39,44.2,98.2,1.01,22.2,1.282,0
2025-08-16,TR028,OP010,Crusher,42.84,24.01,77.9,175.5,1.73,24.8,1.784,0
2025-08-09,TR016,OP006,East Pit,56.19,23.03,73.7,229.0,2.99,18.8,2.44,0
2025-04-09,TR030,OP014,South Pit,106.5,59.07,83.8,46.6,3.26,32.7,1.803,0
2025-12-18,TR027,OP043,North Pit,73.41,25.64,47.2,142.8,2.8,26.2,2.863,0
2025-03-05,TR012,OP043,South Pit,67.44,33.68,72.9,116.8,2.89,23.3,2.002,0
2025-01-13,TR013,OP048,South Pit,26.67,35.15,78.0,168.5,1.47,18.1,0.759,1
2025-01-04,TR027,OP047,Crusher,114.33,47.58,55.0,69.1,3.75,30.5,2.403,0
2025-04-26,TR029,OP012,North Pit,78.63,33.0,88.4,59.7,3.34,23.6,2.383,0
2025-03-01,TR001,OP002,East Pit,21.22,12.36,69.4,191.2,0.75,28.3,1.717,0
2025-09-14,TR022,OP049,West Pit,80.49,38.61,71.9,163.6,2.55,31.5,2.085,0
2025-03-05,TR030,OP006,North Pit,26.23,11.86,12.5,140.3,0.93,28.3,2.212,0
2025-01-24,TR018,OP010,North Pit,59.48,43.17,87.2,83.9,1.61,36.8,1.378,0
2025-10-13,TR021,OP022,South Pit,87.46,31.99,39.6,44.5,3.81,22.9,2.734,0
2025-08-05,TR020,OP024,West Pit,13.26,11.45,82.0,157.2,0.56,23.6,1.158,0
2025-12-05,TR015,OP027,South Pit,86.65,33.08,20.4,196.2,4.54,19.1,2.619,0
2025-05-10,TR022,OP009,East Pit,98.59,47.59,8.8,206.2,3.66,26.9,2.072,0
2025-06-16,TR005,OP004,North Pit,90.28,49.51,61.4,72.4,4.07,22.2,1.823,0
2025-09-15,TR024,OP022,North Pit,113.01,37.93,24.5,150.3,4.41,25.7,2.979,0
2025-07-21,TR018,OP021,North Pit,117.82,48.15,66.6,237.9,3.4,34.7,2.447,0
2025-01-02,TR027,OP017,North Pit,75.86,31.33,77.2,237.7,3.58,21.2,2.421,0
2025-05-14,TR003,OP033,Crusher,19.68,10.27,52.9,175.9,0.78,25.3,1.916,0
2025-02-26,TR014,OP016,West Pit,93.97,46.5,82.7,230.0,2.57,36.6,2.021,0
2025-09-30,TR018,OP029,Crusher,36.16,27.67,85.0,124.9,1.78,20.4,1.307,0
2025-12-10,TR014,OP048,North Pit,42.38,21.68,66.4,172.6,1.43,29.6,1.955,0
2025-05-13,TR015,OP014,Stockpile,83.66,50.02,88.6,234.0,2.47,33.9,1.673,0
2025-03-12,TR016,OP048,South Pit,85.5,45.06,84.6,207.0,2.64,32.4,1.897,0
2025-10-07,TR021,OP005,South Pit,106.24,48.14,36.7,79.7,4.38,24.3,2.207,0
2025-11-13,TR009,OP020,Stockpile,105.64,49.52,13.1,95.0,3.71,28.5,2.133,0
2025-11-28,TR027,OP015,North Pit,59.76,30.31,65.4,233.2,2.23,26.8,1.972,0
2025-03-01,TR010,OP045,Stockpile,36.22,29.45,79.5,186.7,1.03,35.0,1.23,0
2025-03-03,TR010,OP041,South Pit,28.62,16.7,34.4,141.2,1.13,25.3,1.714,0
2025-06-06,TR025,OP010,West Pit,99.13,44.14,48.2,151.5,4.31,23.0,2.246,0
2025-02-01,TR014,OP028,Crusher,32.56,21.73,58.0,119.8,0.94,34.7,1.498,0
2025-03-09,TR022,OP040,Crusher,69.18,44.04,62.8,168.7,1.89,36.6,1.571,0
2025-07-02,TR012,OP028,North Pit,17.13,13.7,51.7,71.2,0.76,22.5,1.25,0
2025-08-31,TR019,OP003,West Pit,17.25,10.45,38.1,201.3,0.52,33.3,1.651,0
2025-04-16,TR028,OP007,Crusher,17.59,13.29,70.6,141.2,0.62,28.3,1.324,0
2025-11-19,TR004,OP046,Crusher,86.67,31.99,39.2,234.1,2.66,32.5,2.709,0
2025-05-17,TR025,OP031,Stockpile,116.36,56.21,54.4,132.3,4.29,27.1,2.07,0
2025-02-22,TR015,OP018,North Pit,32.74,20.05,19.9,219.1,1.44,22.7,1.633,0
2025-03-06,TR029,OP011,North Pit,33.99,23.24,83.1,151.3,1.43,23.8,1.463,0
2025-03-10,TR008,OP022,East Pit,115.2,44.82,57.8,196.6,3.72,31.0,2.57,0
2025-04-30,TR029,OP034,North Pit,57.94,24.65,17.9,63.1,3.13,18.5,2.351,0
2025-01-16,TR017,OP035,North Pit,66.28,22.82,29.1,235.3,2.31,28.6,2.904,0
2025-12-17,TR018,OP035,Stockpile,72.7,35.0,45.2,195.6,3.41,21.3,2.077,0
2025-09-25,TR010,OP028,Crusher,108.54,41.1,7.9,79.9,5.41,20.0,2.641,0
2025-04-21,TR008,OP045,South Pit,36.45,23.22,61.0,183.3,1.44,25.3,1.57,0
2025-05-25,TR026,OP036,West Pit,77.67,30.46,39.4,58.6,3.62,21.4,2.55,0
2025-11-20,TR026,OP034,East Pit,29.43,12.62,30.8,82.5,1.07,27.6,2.332,0
2025-03-02,TR020,OP029,Stockpile,22.27,7.36,7.8,171.9,0.65,34.3,3.026,0
2025-08-15,TR007,OP021,West Pit,9.53,9.82,60.4,64.9,0.29,33.2,0.97,0
2025-10-02,TR020,OP048,South Pit,98.47,52.56,24.4,65.9,4.65,21.2,1.873,0
2025-03-03,TR011,OP018,West Pit,86.37,31.52,47.4,217.4,2.69,32.2,2.74,0
2025-09-25,TR030,OP026,South Pit,107.0,54.1,23.9,113.7,3.03,35.3,1.978,0
2025-04-25,TR014,OP039,South Pit,95.28,42.92,64.1,220.8,4.21,22.6,2.22,0
2025-03-26,TR008,OP016,North Pit,100.26,50.38,12.8,212.9,2.71,37.0,1.99,0
2025-09-03,TR020,OP043,North Pit,18.99,11.54,36.6,103.3,0.62,30.6,1.646,0
2025-02-06,TR023,OP030,Stockpile,23.41,8.83,28.0,216.5,0.65,35.9,2.651,0
2025-10-22,TR002,OP043,West Pit,52.38,28.43,25.8,104.5,2.41,21.7,1.842,0
2025-01-11,TR003,OP033,South Pit,75.93,42.84,67.7,117.9,3.18,23.9,1.772,0
2025-05-07,TR001,OP002,East Pit,80.68,27.14,6.3,61.1,4.04,20.0,2.973,0
2025-11-04,TR004,OP021,North Pit,96.61,45.19,26.8,42.4,4.49,21.5,2.138,0
2025-01-22,TR002,OP005,Crusher,96.8,37.96,14.2,213.2,2.62,37.0,2.55,0
2025-01-23,TR015,OP024,East Pit,80.08,33.47,14.9,151.9,3.22,24.9,2.393,0
2025-06-02,TR025,OP028,West Pit,31.35,16.69,29.1,98.4,0.95,33.1,1.878,0
2025-08-27,TR020,OP040,South Pit,50.31,18.46,44.2,161.0,1.33,38.0,2.725,0
2025-03-26,TR006,OP044,Crusher,56.01,21.43,24.9,123.6,2.0,28.0,2.614,0
2025-11-26,TR002,OP022,North Pit,48.37,20.67,23.3,96.4,1.95,24.8,2.34,0
2025-03-20,TR013,OP005,East Pit,67.16,34.54,41.6,60.3,1.83,36.7,1.944,0
2025-06-30,TR013,OP025,Stockpile,60.72,30.27,7.3,197.6,2.28,26.7,2.006,0
2025-02-08,TR023,OP049,West Pit,30.21,18.79,58.4,196.5,1.11,27.1,1.608,0
2025-06-30,TR011,OP027,North Pit,12.98,9.85,35.1,53.6,0.36,35.7,1.318,0
2025-01-02,TR004,OP018,Stockpile,30.99,21.56,68.4,229.2,1.21,25.5,1.437,0
2025-05-11,TR007,OP019,Crusher,43.72,20.01,5.4,226.1,1.43,30.7,2.185,0
2025-02-12,TR013,OP003,West Pit,9.31,4.59,20.1,188.6,0.4,23.3,2.028,0
2025-04-11,TR024,OP016,West Pit,93.64,50.87,12.6,199.9,4.7,19.9,1.841,0
2025-10-13,TR011,OP037,Crusher,80.42,42.3,7.2,232.7,2.68,30.0,1.901,0
2025-02-22,TR003,OP016,South Pit,114.5,56.96,13.5,201.2,3.16,36.2,2.01,0
2025-09-04,TR013,OP006,East Pit,38.72,20.12,46.7,65.2,1.02,38.0,1.924,0
2025-08-02,TR027,OP004,West Pit,47.05,33.2,89.1,59.2,1.95,24.1,1.417,0
2025-03-24,TR005,OP015,West Pit,80.59,37.44,17.0,50.8,2.88,28.0,2.153,0
2025-01-25,TR018,OP042,Stockpile,111.01,54.73,42.4,165.4,4.4,25.2,2.028,0
2025-12-13,TR003,OP005,Stockpile,19.33,15.22,58.2,158.0,0.74,26.2,1.27,0
2025-02-05,TR001,OP041,West Pit,15.66,11.82,54.6,196.6,0.63,24.7,1.325,0
2025-05-27,TR018,OP034,South Pit,83.56,38.44,65.9,94.0,4.36,19.2,2.174,0
2025-06-28,TR016,OP013,North Pit,112.25,39.61,38.7,81.0,3.51,32.0,2.834,0
2025-04-02,TR010,OP022,Stockpile,96.82,39.92,67.1,183.4,3.06,31.6,2.425,0
2025-02-12,TR024,OP039,North Pit,37.1,17.26,53.2,64.1,1.52,24.4,2.149,0
2025-01-02,TR009,OP001,West Pit,57.55,30.04,87.7,171.5,1.87,30.8,1.916,0
2025-02-24,TR029,OP046,West Pit,62.51,25.16,56.1,133.1,1.98,31.6,2.484,0
2025-07-05,TR004,OP047,West Pit,49.37,24.52,20.3,52.6,1.3,37.9,2.013,0
2025-11-27,TR002,OP043,West Pit,113.12,39.46,23.9,188.1,3.76,30.1,2.867,0
2025-08-07,TR029,OP012,South Pit,39.24,28.93,61.3,163.4,1.13,34.7,1.356,0
2025-11-23,TR004,OP042,North Pit,75.65,24.2,20.3,169.2,2.93,25.8,3.126,0
2025-01-06,TR021,OP035,East Pit,109.59,56.17,73.9,173.6,5.46,20.1,1.951,0
2025-06-17,TR024,OP030,West Pit,13.01,9.57,47.2,84.0,0.36,36.6,1.359,0
2025-07-01,TR012,OP010,North Pit,14.51,9.69,49.8,67.8,0.61,23.9,1.497,0
2025-02-10,TR018,OP007,Crusher,49.5,35.31,82.2,199.1,1.85,26.7,1.402,0
2025-01-31,TR030,OP041,East Pit,75.6,30.72,86.4,122.0,3.99,18.9,2.461,0
2025-01-16,TR002,OP036,East Pit,29.79,21.76,66.1,134.9,1.22,24.3,1.369,0
2025-03-29,TR028,OP007,East Pit,65.39,27.56,65.2,144.5,2.52,25.9,2.373,0
2025-01-23,TR015,OP036,East Pit,70.42,28.21,26.9,68.0,3.45,20.4,2.496,0
2025-05-05,TR021,OP024,East Pit,60.94,26.18,69.0,54.1,2.47,24.6,2.328,0
2025-04-30,TR023,OP042,West Pit,61.03,23.19,21.7,65.0,1.79,34.2,2.632,0
2025-05-22,TR015,OP007,East Pit,82.57,36.69,61.1,179.0,2.64,31.3,2.25,0
2025-11-04,TR008,OP024,Stockpile,20.44,14.91,70.9,222.7,1.11,18.4,1.371,0
2025-05-22,TR019,OP015,Crusher,17.31,14.19,75.8,95.7,0.49,35.4,1.22,0
2025-05-07,TR024,OP001,South Pit,54.52,24.47,5.0,149.9,1.9,28.7,2.228,0
2025-08-29,TR016,OP023,South Pit,63.57,34.96,63.0,235.0,2.03,31.3,1.818,0
2025-02-02,TR003,OP017,Stockpile,91.27,32.79,14.6,130.0,2.73,33.4,2.783,0
2025-03-08,TR028,OP049,East Pit,10.55,9.79,45.0,73.1,0.35,29.8,1.078,0
2025-02-05,TR021,OP010,Crusher,33.16,16.83,11.0,132.1,0.89,37.1,1.97,0
2025-01-02,TR025,OP016,South Pit,89.82,30.09,25.5,139.8,3.29,27.3,2.985,0
